USER ID,PRODUCT,RATING
101051,update lola,0.09062499210801996
101051,vista queen,0.09066241305972168
101051,pepper chicago,0.09066128286337259
101051,topic rover,0.09066335737533576
101051,ninja history,0.09060353343254134
101051,process volume,0.09066248523200142
101051,calypso zigzag,0.09062761798776622
101051,lotus sherman,0.09066714417774312
101052,topic rover,0.09064525180018101
101052,apropos pizza,0.0905961949177286
101052,stop tropic,0.09061123575564833
101052,strong plume,0.09065818521810064
101052,conan antenna,0.09061858063973849
101052,picnic locate,0.0904315419495827
101052,optimal recycle,0.09065469369012828
101052,ninja history,0.09058742215424094
101052,ritual product,0.09059581090316188
101052,viking llama,0.09058659464356213
101052,studio classic,0.09061695753334993
101052,scale nepal,0.0906074027627008
101052,mexico stretch,0.09062835902263834
101052,distant list,0.09042961321341488
101058,horizon norway,0.09067186456132403
101058,sensor child,0.09066864416269912
101058,oregano option,0.09060970530553228
101058,kayak analog,0.09066712686705493
101058,inch fragile,0.09065550126252916
101058,meter sigma,0.09061336618554776
101058,process volume,0.09041871070967487
101058,ritual product,0.09059767064557996
101058,kitchen active,0.0906222385082459
101058,ship canal,0.0904331072000159
101058,risk corona,0.09043346196647928
101067,premium bread,0.09061599288680276
101067,kayak analog,0.09062636436996836
101067,optimal recycle,0.09064390723813447
101067,evita soviet,0.09061843527402652
101067,meter sigma,0.09065718858692419
101067,saint desert,0.0906446103788608
101067,studio classic,0.09062475744219232
101067,ship canal,0.0906646953784876
101067,voodoo planet,0.09065737470008432
101069,update lola,0.09062621673846219
101069,peru king,0.0906440214340559
101069,stop tropic,0.09066534568830048
101069,bronze mystic,0.09066082506260581
101069,tripod stand,0.09060238544216075
101069,viking llama,0.09066834787112389
101069,kitchen active,0.0904742309356037
101069,ship canal,0.09044086005691536
101069,risk corona,0.09066730119947798
101069,ventura puzzle,0.09046101722276309
101070,stop tropic,0.09060646029681191
101070,june monica,0.09044566822916426
101070,inch fragile,0.09043284483661909
101070,popcorn shannon,0.0904356462672449
101070,swing martin,0.09060620314943409
101070,tripod stand,0.0906264069915678
101070,lobster diana,0.09043044035639113
101070,anagram mentor,0.0906581465618265
101078,vista queen,0.09059800882956318
101078,sensor child,0.09066048754313363
101078,sabine danube,0.09060064417199715
101078,tripod stand,0.0904390327516872
101078,viva avalon,0.09042295724059146
101078,ship canal,0.09061941368470713
101078,helium exact,0.09061620963904436
101078,mexico stretch,0.0906523343823169
101081,update lola,0.09044276055078224
101081,salute joshua,0.09042226540177524
101081,oregano option,0.0906591626007947
101081,ritual product,0.09060358488516634
101081,lotus sherman,0.0906564133698393
101081,oxford open,0.0906188321325971
101088,violet saga,0.09065541290902093
101088,salute joshua,0.09065850587819049
101088,stop tropic,0.09065979582318469
101088,front salami,0.09066470419010796
101088,bronze mystic,0.09043293267891159
101088,inch fragile,0.09062558739149856
101088,tourist micro,0.09042553022492383
101088,motor modular,0.09062637364681837
101088,civil book,0.09065770222199537
101088,calypso zigzag,0.09044087356739716
101088,imagine disco,0.09066294349648975
101088,banjo ladder,0.0906156690082667
101088,current pony,0.09061577080707638
101088,oxford open,0.09065240788170509
101091,nina sailor,0.09062947084264096
101091,picnic locate,0.09042424549275684
101091,motor modular,0.09065937656943188
101091,ninja history,0.09042834213282065
101091,diploma moment,0.09046344027310244
101091,bandit anatomy,0.09043291698520321
101091,calypso zigzag,0.09060772533779561
101091,studio classic,0.09061086467823522
101091,risk corona,0.0906598710416697
101091,anagram mentor,0.09044093195936494
101091,oxford open,0.0906683298064511
101092,strong plume,0.09062860231487826
101092,sabine danube,0.09062158756193993
101092,optimal recycle,0.09041999688288763
101092,panic inside,0.0906069980464701
101092,adrian crater,0.09060233588646487
101092,civil book,0.09065381481122997
101092,viking llama,0.09065973293057387
101092,imagine disco,0.0906161508352183
101092,company polo,0.09061681164949723
101092,forum bravo,0.09065376920761922
101098,horizon norway,0.09065881247367778
101098,pepper chicago,0.09066095186670062
101098,topic rover,0.09064299795633698
101098,strong plume,0.09045502450241345
101098,june monica,0.09064994923164368
101098,bronze mystic,0.09060690525318638
101098,popcorn shannon,0.09064722301242809
101098,saint desert,0.09047462434400425
101098,calypso zigzag,0.0904269797128865
101098,studio classic,0.09066309844673533
101098,mexico stretch,0.09067444163614562
101098,spend oberon,0.09059833103969046
101103,update lola,0.09045023759264514
101103,salute joshua,0.09042728172739573
101103,horizon norway,0.09060261932125616
101103,june monica,0.09064933523917967
101103,motor modular,0.0904540679494919
101103,ship canal,0.09061952756585458
101103,sweet alert,0.09044178814385968
101103,barcode arnold,0.09062049234047385
101103,anagram mentor,0.09043431282268448
101108,sensor child,0.09042756122407836
101108,peru king,0.09064318382298173
101108,bandit anatomy,0.09062673428829277
101108,studio classic,0.09043608971133106
101108,anagram mentor,0.09058949566911852
101108,distant list,0.09043239585041911
101108,bazooka diagram,0.09043001151417535
101114,topic rover,0.09066593060576447
101114,apropos pizza,0.09057349345561504
101114,kayak analog,0.0906255266619456
101114,garden jimmy,0.09064900149441037
101114,wheel gibson,0.0906754566919956
101116,pepper chicago,0.09041975957202122
101116,nina sailor,0.09067572967890893
101116,oregano option,0.0906549277860277
101116,kayak analog,0.09062381827041625
101116,picnic locate,0.09059961602597227
101116,optimal recycle,0.0906756334167086
101116,casino unit,0.09042724880121439
101116,swing martin,0.09065405159657955
101116,voodoo planet,0.09060968001592998
101116,meteor slalom,0.09041069409115962
101118,premium bread,0.09047601030128023
101118,salsa impress,0.09043521624917028
101118,pepper chicago,0.09065000586556626
101118,optimal recycle,0.09044944804016254
101118,adrian crater,0.09042986461880347
101118,saint desert,0.09042786449162979
101118,ritual product,0.09060948218254017
101118,swing martin,0.09061242454386496
101118,viking llama,0.09066228660623094
101118,helium exact,0.09064963803142885
101118,image jessica,0.09066349230331226
101125,salute joshua,0.09060492010001617
101125,nina sailor,0.09066941881647417
101125,apropos pizza,0.09043741624130609
101125,bronze mystic,0.09060917083966909
101125,studio classic,0.09065151497203107
101125,imagine disco,0.09066163974334834
101125,viva avalon,0.0906639511965296
101134,topic rover,0.09066602023148164
101134,picnic locate,0.09066402774410295
101134,garden jimmy,0.09059969259305295
101134,wheel gibson,0.09061024515024417
101134,panic inside,0.0904364750888743
101134,meter sigma,0.09045633859648042
101134,tourist micro,0.09064215676258776
101134,civil book,0.09043237185713669
101134,swing martin,0.09066824591235166
101134,risk corona,0.09062505824358456
101134,meteor slalom,0.0904487926432263
101134,oxford open,0.09042998849105245
101143,oregano option,0.09065319055013751
101143,kayak analog,0.09060243300393307
101143,adrian crater,0.09044303928958373
101143,swing martin,0.0904318464196751
101143,imagine disco,0.09061971713378739
101143,banjo ladder,0.09061217189058877
101143,mexico stretch,0.09041863027755047
101143,sweet alert,0.09062218726729804
101143,image jessica,0.09062049446523182
101143,forum bravo,0.09044245986375782
101146,violet saga,0.090658232295019
101146,horizon norway,0.09066556483667773
101146,front salami,0.09042159093092293
101146,panic inside,0.09064329375335471
101146,tourist micro,0.09064601795608355
101146,ninja history,0.09061789361193093
101146,lotus sherman,0.09061257665468288
101146,scale nepal,0.09066454688579509
101146,banjo ladder,0.0904352314361712
101146,meteor slalom,0.09062990561456609
101146,forum bravo,0.09062115905626257
101148,topic rover,0.09062579626881868
101148,peru king,0.09064891226638457
101148,conan antenna,0.09042663117078518
101148,kayak analog,0.09042637762339899
101148,inch fragile,0.09061793164997366
101148,tourist micro,0.09059243418905216
101148,viking llama,0.09062431677406092
101148,banjo ladder,0.090626902608967
101148,current pony,0.09061627354326038
101148,ventura puzzle,0.0904304723059274
101148,meteor slalom,0.09064544012047447
101148,spend oberon,0.090441417466194
101153,strong plume,0.0906616958260935
101153,viva avalon,0.09043659545396551
101153,banjo ladder,0.09045432422998986
101153,current pony,0.09066215376995013
101153,voodoo planet,0.0906250340182519
101153,barcode arnold,0.09065790620251954
101153,bazooka diagram,0.0906516844603302
101153,house vodka,0.0906599034584348
101158,salute joshua,0.09061660721254235
101158,stop tropic,0.09042662734573033
101158,strong plume,0.09061504604684516
101158,picnic locate,0.09048189101285097
101158,tourist micro,0.09044395274661157
101158,motor modular,0.09065893862930165
101158,saint desert,0.0906031642929977
101158,calypso zigzag,0.09060701805949979
101158,lobster diana,0.09043262368141242
101158,ventura puzzle,0.09042326357086129
101158,barcode arnold,0.09042287691458123
101158,forum bravo,0.09065564783024373
101158,distant list,0.09058960753764933
101158,bazooka diagram,0.09044422051969558
101163,june monica,0.09060864066216803
101163,optimal recycle,0.09064831389849737
101163,motor modular,0.09060758378830898
101163,banjo ladder,0.09043273346034508
101163,helium exact,0.09044063275384785
101163,meteor slalom,0.09042527460465444
101163,anagram mentor,0.09042260188025199
101172,salsa impress,0.090613431646267
101172,salute joshua,0.09042634164935079
101172,strong plume,0.09066401451651716
101172,front salami,0.09064795676279923
101172,picnic locate,0.09066435021468813
101172,garden jimmy,0.09044226520997736
101172,motor modular,0.09065999303917553
101172,ninja history,0.09044200050444852
101172,imagine disco,0.09066651757672653
101172,oxford open,0.09043114939622193
101173,strong plume,0.09063174667666718
101173,front salami,0.09044277889019356
101173,tourist micro,0.09043715388896736
101173,motor modular,0.09061625132501092
101173,story respect,0.09065974792388774
101173,studio classic,0.09065291353029874
101173,ship canal,0.09065575988468978
101173,helium exact,0.09065079237356952
101173,company polo,0.09061782872917219
101173,bazooka diagram,0.09042708510666587
101173,house vodka,0.09043852304470755
101175,premium bread,0.09063635882082685
101175,horizon norway,0.09060614077693885
101175,sensor child,0.09046090508811655
101175,oregano option,0.09058627581581477
101175,saint desert,0.09044882854756389
101175,story respect,0.09062253542940515
101175,imagine disco,0.09065239893026716
101175,helium exact,0.0904363114396294
101175,forum bravo,0.09059577791008153
101180,pepper chicago,0.09066199401821096
101180,peru king,0.09066109672381899
101180,sabine danube,0.09062215007131706
101180,garden jimmy,0.09065667246177973
101180,tourist micro,0.09066935786503336
101180,civil book,0.0906334071950168
101180,mexico stretch,0.09061592990917566
101180,voodoo planet,0.09042391349324115
101180,forum bravo,0.09043189746307144
101183,horizon norway,0.0905926139126662
101183,pepper chicago,0.09041836096924515
101183,sensor child,0.09043092634930683
101183,peru king,0.09066317374966218
101183,oregano option,0.09063223399411761
101183,helium exact,0.0905984098467102
101183,sweet alert,0.0906244264956123
101183,ventura puzzle,0.09060836122447558
101183,company polo,0.09063968481734419
101183,spend oberon,0.090653477986202
101183,anagram mentor,0.09066059679236092
101183,bazooka diagram,0.09062079246575193
101186,vista queen,0.09059397626862097
101186,nina sailor,0.09042703256338891
101186,apropos pizza,0.09061809728218001
101186,stop tropic,0.09058065478449592
101186,conan antenna,0.09042493237319289
101186,story respect,0.09043209972165053
101186,viva avalon,0.09042583931540417
101186,scale nepal,0.09061253658441824
101186,oxford open,0.09059473406974325
101195,salsa impress,0.09063029225065683
101195,update lola,0.09062727150887796
101195,salute joshua,0.09058933559738054
101195,kayak analog,0.09062317029223226
101195,picnic locate,0.09062682204563624
101195,popcorn shannon,0.09043137416861673
101195,adrian crater,0.09059964182695401
101195,banjo ladder,0.09067038466534615
101195,meteor slalom,0.09043500836117478
101195,forum bravo,0.09062576818928704
101203,horizon norway,0.09065904082941105
101203,stop tropic,0.09059701216874787
101203,strong plume,0.09060190897074542
101203,inch fragile,0.09061679531705778
101203,casino unit,0.09061130791502853
101203,meter sigma,0.0906265648775432
101203,motor modular,0.09062474867275361
101203,ritual product,0.09044080267788096
101203,viking llama,0.09063884111076498
101203,calypso zigzag,0.09042343244049036
101203,mexico stretch,0.09065800684799745
101203,forum bravo,0.09065785060786195
101211,update lola,0.0904475871331667
101211,nina sailor,0.09041778963024567
101211,oregano option,0.09065793297672642
101211,sabine danube,0.09046880767048635
101211,panic inside,0.0904268089912127
101211,bandit anatomy,0.09061133160066719
101211,sweet alert,0.09059634625656861
101211,voodoo planet,0.0905936157719321
101211,meteor slalom,0.0904324641378794
101211,distant list,0.09042472600825319
101212,update lola,0.0906607593205308
101212,horizon norway,0.09045555037312505
101212,bronze mystic,0.09059282895536899
101212,kayak analog,0.09044031494047551
101212,tourist micro,0.09067095431158102
101212,viking llama,0.0906494757316256
101212,viva avalon,0.09065147269066062
101212,banjo ladder,0.09045512499527997
101212,voodoo planet,0.09065661795134518
101212,ventura puzzle,0.0905664515978403
101212,barcode arnold,0.09065109325019191
101212,spend oberon,0.0906505891328646
101221,june monica,0.09061768656256104
101221,picnic locate,0.0904319606894223
101221,evita soviet,0.09060918497890653
101221,ritual product,0.09060238190133824
101221,swing martin,0.09043852419801335
101221,viva avalon,0.09060003883072082
101221,risk corona,0.09043659121074345
101221,spend oberon,0.09067615379533142
101225,nina sailor,0.09061637767378629
101225,apropos pizza,0.09065454066544215
101225,bronze mystic,0.09065960802858315
101225,garden jimmy,0.09041319649919209
101225,tourist micro,0.09066309882799922
101225,civil book,0.09065446538233903
101225,ship canal,0.09065495897543689
101225,current pony,0.09065347992891461
101225,meteor slalom,0.09062299160843916
101234,premium bread,0.09061742104135959
101234,violet saga,0.09066414957957519
101234,horizon norway,0.09067397330336523
101234,topic rover,0.09065522749370132
101234,peru king,0.09042535757247779
101234,stop tropic,0.09060659139564185
101234,strong plume,0.09065904973983513
101234,front salami,0.09042667483995888
101234,optimal recycle,0.09066543763932208
101234,popcorn shannon,0.0906659390583705
101234,adrian crater,0.09042279425502253
101234,swing martin,0.0904251371145478
101234,story respect,0.09061277921180523
101234,lobster diana,0.09044153869366574
101234,banjo ladder,0.09043945885863375
101234,current pony,0.09067133426823011
101234,image jessica,0.09044263491792295
101234,spend oberon,0.09042297569201029
101234,anagram mentor,0.09066980593070548
101234,distant list,0.09061354473939415
101234,house vodka,0.09066608982258069
101235,violet saga,0.09044117423074484
101235,salute joshua,0.0904155872438454
101235,horizon norway,0.0906154056199547
101235,pepper chicago,0.09065420630863076
101235,apropos pizza,0.09044964436340869
101235,kayak analog,0.09064947993650894
101235,imagine disco,0.09065679103829298
101235,voodoo planet,0.09060184755290075
101235,ventura puzzle,0.0904377499421473
101235,distant list,0.09066525018249141
101239,salute joshua,0.09059663612910557
101239,vista queen,0.09067110329028766
101239,meter sigma,0.09063032336139945
101239,adrian crater,0.09045087396862832
101239,tripod stand,0.09066217820793009
101239,calypso zigzag,0.09066261635738661
101239,studio classic,0.09065668258840848
101239,banjo ladder,0.09042399318818381
101239,voodoo planet,0.09061383170423856
101240,premium bread,0.09041851223664021
101240,salute joshua,0.09065920800712057
101240,vista queen,0.09061641971053672
101240,nina sailor,0.09042925176923473
101240,oregano option,0.0906632709911839
101240,june monica,0.09066058710580993
101240,motor modular,0.09043456899057305
101240,lobster diana,0.09042496236873322
101240,company polo,0.09065089827248712
101240,spend oberon,0.09044913245456956
101240,house vodka,0.09065980007067198
101247,secret postage,0.0906602786168646
101247,pepper chicago,0.09043743880497533
101247,sensor child,0.0906147058644538
101247,peru king,0.09061734968296328
101247,kayak analog,0.0906579833939745
101247,meter sigma,0.09064170536531156
101247,diploma moment,0.09065490542749895
101247,scale nepal,0.09061906513727679
101247,kitchen active,0.09061555640676038
101247,current pony,0.09043680103477142
101247,image jessica,0.09066973395739214
101247,spend oberon,0.0904412542925223
101247,oxford open,0.09065868395466582
101249,topic rover,0.09064388202904039
101249,conan antenna,0.0906668543880084
101249,june monica,0.09041867896259215
101249,bronze mystic,0.09061681801433988
101249,garden jimmy,0.09042437942335478
101249,panic inside,0.09066208492647367
101249,saint desert,0.09061738372596324
101249,diploma moment,0.0904356422056774
101249,swing martin,0.09042179382183864
101249,tripod stand,0.090622058586011
101249,lobster diana,0.09067225041253821
101249,risk corona,0.09066321503487945
101252,violet saga,0.09041742501624181
101252,vista queen,0.09042887904549501
101252,topic rover,0.09066434804919035
101252,strong plume,0.09060816377139336
101252,conan antenna,0.09062470415214718
101252,ninja history,0.09066421161128302
101252,civil book,0.09066015078549075
101252,process volume,0.09066112001374085
101252,bandit anatomy,0.09060652506819333
101252,ritual product,0.09048758544373725
101252,tripod stand,0.09061527272813183
101252,kitchen active,0.09062164731584983
101252,spend oberon,0.09065189938083652
101252,distant list,0.09061433432736568
101252,oxford open,0.09065730649767677
101252,house vodka,0.09043040364271362
101257,pepper chicago,0.0906594067806991
101257,topic rover,0.09066916647139295
101257,oregano option,0.09065673260018785
101257,strong plume,0.0906076421085983
101257,june monica,0.09066076292696028
101257,garden jimmy,0.09063805467903759
101257,story respect,0.09061256939388067
101257,mexico stretch,0.09043499825242744
101257,risk corona,0.09041610526544862
101257,barcode arnold,0.09066204864396733
101266,update lola,0.09061758736491114
101266,vista queen,0.09066440356337903
101266,front salami,0.09042420621322143
101266,garden jimmy,0.09066834391026246
101266,ninja history,0.09065123678432356
101266,studio classic,0.09061778021749178
101266,imagine disco,0.09066240441167722
101271,salute joshua,0.09066197798552211
101271,picnic locate,0.09042997929665653
101271,civil book,0.09059154752708669
101271,scale nepal,0.09066645259388718
101271,kitchen active,0.09062540393446962
101271,sweet alert,0.09059839783403549
101271,risk corona,0.09043166927041196
101279,topic rover,0.0906121997348039
101279,bronze mystic,0.09056498244074733
101279,kayak analog,0.0904260819296911
101279,garden jimmy,0.09065652860070011
101279,process volume,0.09065847598539604
101279,story respect,0.0906274585452243
101279,lobster diana,0.09043285783080157
101279,mexico stretch,0.09046113930751926
101279,barcode arnold,0.09060957799109313
101284,violet saga,0.090439484149842
101284,salute joshua,0.0904219447081619
101284,nina sailor,0.09045368336472998
101284,inch fragile,0.09061419674183784
101284,panic inside,0.09061212179230825
101284,ninja history,0.09044104644115351
101284,civil book,0.09061472898554346
101284,calypso zigzag,0.09043073284640246
101284,studio classic,0.09066751396099183
101284,lobster diana,0.09044817649694561
101284,viva avalon,0.09044847600601102
101284,mexico stretch,0.0906519382189788
101284,barcode arnold,0.09042695000131283
101284,distant list,0.09066495756723301
101284,bazooka diagram,0.0904515267618983
101292,sensor child,0.09066686976152759
101292,topic rover,0.0904349050228678
101292,apropos pizza,0.09066617365331894
101292,panic inside,0.09064550918841
101292,tourist micro,0.09042833007438131
101292,diploma moment,0.0906600637581199
101292,process volume,0.09043072073581458
101292,bandit anatomy,0.09066739579535206
101292,calypso zigzag,0.09066970910566674
101292,lotus sherman,0.09059494446106078
101292,risk corona,0.0904336977137634
101292,barcode arnold,0.09044305119570119
101294,secret postage,0.09043947047776389
101294,violet saga,0.0906579675208517
101294,vista queen,0.0904315281312016
101294,oregano option,0.09063159641160468
101294,conan antenna,0.09045686201563531
101294,lobster diana,0.09066780006277049
101294,lotus sherman,0.09066162218585674
101294,current pony,0.09061590150254611
101294,sweet alert,0.0904323917042537
101294,ventura puzzle,0.09065885796777744
101294,forum bravo,0.0904605531813148
101298,violet saga,0.0906268414523414
101298,kayak analog,0.09043430244125125
101298,garden jimmy,0.0906454827850398
101298,optimal recycle,0.09064428557003838
101298,meter sigma,0.09059644388736618
101298,adrian crater,0.09066417846026276
101298,motor modular,0.0906463754610513
101298,diploma moment,0.09063667225613736
101298,tripod stand,0.0906577440642279
101298,lotus sherman,0.09044252932640993
101298,sweet alert,0.09062093402696383
101298,image jessica,0.0906599159567821
101298,distant list,0.09061765604880839
101298,bazooka diagram,0.09063074328326644
101298,house vodka,0.09066523706108029
101302,peru king,0.09062909388436004
101302,strong plume,0.09066407977800456
101302,front salami,0.0904463154043247
101302,picnic locate,0.09043265763899001
101302,tripod stand,0.09066604336576459
101302,current pony,0.09043409784707411
101302,anagram mentor,0.09061698602590962
101311,conan antenna,0.0904421118643907
101311,sabine danube,0.0904304954206826
101311,front salami,0.09041248744571936
101311,inch fragile,0.09060629435885761
101311,picnic locate,0.09042451033195494
101311,ritual product,0.09066130830168531
101311,imagine disco,0.09059439941470436
101311,banjo ladder,0.09041859695891485
101311,distant list,0.09042247471804452
101319,horizon norway,0.09065931845129765
101319,pepper chicago,0.09041843064982204
101319,panic inside,0.09041561221516708
101319,evita soviet,0.09042457288248115
101319,meter sigma,0.090617170728781
101319,motor modular,0.09060231667146237
101319,process volume,0.09065928481049952
101319,lobster diana,0.09065668503204424
101319,lotus sherman,0.09061546046121448
101319,kitchen active,0.0906319885034102
101319,distant list,0.0906531833227722
101325,premium bread,0.09063264671190045
101325,violet saga,0.09066976628610623
